"gcf","type","n","weight","facet","db","distance"
"gcf_803","Proteobacteria",1,1,"Phyla","MIBiG",0.30587803241947
"gcf_8032","Proteobacteria",2,1,"Phyla","RefSeq",0.248001999960444
"gcf_8032","Proteobacteria",2,1,"Phyla","MIBiG",0.67069792484492
"gcf_8033","Proteobacteria",1,1,"Phyla","RefSeq",0.159679489485981
"gcf_8033","Proteobacteria",1,1,"Phyla","MIBiG",0.168836791034118
"gcf_8034","Proteobacteria",1,1,"Phyla","RefSeq",0.502531661836909
"gcf_8034","Proteobacteria",1,1,"Phyla","MIBiG",0.681365253733838
"gcf_8036","Proteobacteria",1,1,"Phyla","RefSeq",0.221692666794171
"gcf_8036","Proteobacteria",1,1,"Phyla","MIBiG",0.724990450891537
"gcf_8041","Verrucomicrobiota",1,1,"Phyla","RefSeq",0
"gcf_8041","Verrucomicrobiota",1,1,"Phyla","MIBiG",0.389636766043684
"gcf_8046","Proteobacteria",1,1,"Phyla","RefSeq",0.265457962392532
"gcf_8046","Proteobacteria",1,1,"Phyla","MIBiG",0.564501515578378
"gcf_8048","Verrucomicrobiota",1,1,"Phyla","RefSeq",0.404995513391808
"gcf_8048","Verrucomicrobiota",1,1,"Phyla","MIBiG",0.619273182025302
"gcf_805","Proteobacteria",2,1,"Phyla","RefSeq",0.203220105538668
"gcf_805","Proteobacteria",2,1,"Phyla","MIBiG",0.680668725768965
"gcf_8052","Planctomycetota",1,1,"Phyla","RefSeq",0.356786618403641
"gcf_8052","Planctomycetota",1,1,"Phyla","MIBiG",0.45210092614087
"gcf_8057","Actinobacteriota",1,1,"Phyla","RefSeq",0
"gcf_8057","Actinobacteriota",1,1,"Phyla","MIBiG",0.335090033795631
"gcf_8059","Proteobacteria",1,1,"Phyla","RefSeq",0
"gcf_8059","Proteobacteria",1,1,"Phyla","MIBiG",0.45497274795608
"gcf_806","Actinobacteriota",3,0.75,"Phyla","RefSeq",0.096337632314395
"gcf_806","Actinobacteriota",3,0.75,"Phyla","MIBiG",0.153602936600057
"gcf_806","Planctomycetota",1,0.25,"Phyla","RefSeq",0.096337632314395
"gcf_806","Planctomycetota",1,0.25,"Phyla","MIBiG",0.153602936600057
"gcf_8060","Proteobacteria",1,1,"Phyla","RefSeq",0.425531779587647
"gcf_8060","Proteobacteria",1,1,"Phyla","MIBiG",0.70761661919597
"gcf_8064","Planctomycetota",1,1,"Phyla","RefSeq",0.311674119608148
"gcf_8064","Planctomycetota",1,1,"Phyla","MIBiG",0.657502109780506
"gcf_8065","Bacteroidota",1,1,"Phyla","RefSeq",0.0429286938252027
"gcf_8065","Bacteroidota",1,1,"Phyla","MIBiG",0.389522917525299
"gcf_8072","Proteobacteria",1,1,"Phyla","RefSeq",0.211829890688488
"gcf_8072","Proteobacteria",1,1,"Phyla","MIBiG",0.738883516066453
"gcf_8076","Actinobacteriota",1,1,"Phyla","RefSeq",0.0520020543049597
"gcf_8076","Actinobacteriota",1,1,"Phyla","MIBiG",0.648201227634854
"gcf_8077","Proteobacteria",1,1,"Phyla","RefSeq",0.0355876476266314
"gcf_8077","Proteobacteria",1,1,"Phyla","MIBiG",0.411176527838935
"gcf_8078","Proteobacteria",1,1,"Phyla","RefSeq",0.413310836983925
"gcf_8078","Proteobacteria",1,1,"Phyla","MIBiG",0.537857456294668
"gcf_8079","Proteobacteria",1,1,"Phyla","RefSeq",0
"gcf_8079","Proteobacteria",1,1,"Phyla","MIBiG",0.745450699805864
"gcf_808","Proteobacteria",3,1,"Phyla","RefSeq",0.050736250703114
"gcf_808","Proteobacteria",3,1,"Phyla","MIBiG",0.737984691841928
"gcf_8080","Proteobacteria",1,1,"Phyla","RefSeq",0.0558536235720347
"gcf_8080","Proteobacteria",1,1,"Phyla","MIBiG",0.440895426587327
"gcf_8081","Proteobacteria",1,1,"Phyla","RefSeq",0
"gcf_8081","Proteobacteria",1,1,"Phyla","MIBiG",0.739700949125304
"gcf_8082","Cyanobacteria",1,1,"Phyla","RefSeq",2.22044604925031e-16
"gcf_8082","Cyanobacteria",1,1,"Phyla","MIBiG",0.574371734620626
"gcf_8089","Proteobacteria",1,1,"Phyla","RefSeq",0.607357347248415
"gcf_8089","Proteobacteria",1,1,"Phyla","MIBiG",0.700798788537948
"gcf_8092","Proteobacteria",1,1,"Phyla","RefSeq",0.343621026041311
"gcf_8092","Proteobacteria",1,1,"Phyla","MIBiG",0.433100805555663
"gcf_8093","Other phyla",1,1,"Phyla","RefSeq",0.310933521297988
"gcf_8093","Other phyla",1,1,"Phyla","MIBiG",0.35907417461489
"gcf_8095","Proteobacteria",1,1,"Phyla","RefSeq",0.331902795776312
"gcf_8095","Proteobacteria",1,1,"Phyla","MIBiG",0.425663376348152
"gcf_8096","Proteobacteria",1,1,"Phyla","RefSeq",1.11022302462516e-16
"gcf_8096","Proteobacteria",1,1,"Phyla","MIBiG",0.340153712443571
"gcf_8098","Planctomycetota",1,1,"Phyla","RefSeq",0.347343173959553
"gcf_8098","Planctomycetota",1,1,"Phyla","MIBiG",0.526442935955783
"gcf_8099","Verrucomicrobiota",1,1,"Phyla","RefSeq",0.386993966167112
"gcf_8099","Verrucomicrobiota",1,1,"Phyla","MIBiG",0.484185694071767
"gcf_810","Proteobacteria",2,1,"Phyla","RefSeq",0.540664846359046
"gcf_810","Proteobacteria",2,1,"Phyla","MIBiG",0.751668835399417
"gcf_8101","Actinobacteriota",1,1,"Phyla","RefSeq",0
"gcf_8101","Actinobacteriota",1,1,"Phyla","MIBiG",0.714604878256795
"gcf_8102","Proteobacteria",1,1,"Phyla","RefSeq",0.190714501165885
"gcf_8102","Proteobacteria",1,1,"Phyla","MIBiG",0.771317530881348
"gcf_8104","Proteobacteria",1,1,"Phyla","RefSeq",0.00046349784529387
"gcf_8104","Proteobacteria",1,1,"Phyla","MIBiG",0.257768019345261
"gcf_8105","Proteobacteria",1,1,"Phyla","RefSeq",0.327944209030891
"gcf_8105","Proteobacteria",1,1,"Phyla","MIBiG",0.581940372442869
"gcf_8106","Chloroflexota",1,1,"Phyla","RefSeq",0.300887310031722
"gcf_8106","Chloroflexota",1,1,"Phyla","MIBiG",0.328851817630453
"gcf_8107","Proteobacteria",1,1,"Phyla","RefSeq",0.463797047778476
"gcf_8107","Proteobacteria",1,1,"Phyla","MIBiG",0.668199241834401
"gcf_811","Proteobacteria",1,1,"Phyla","RefSeq",0.1
"gcf_811","Proteobacteria",1,1,"Phyla","MIBiG",0.496600357076955
"gcf_8112","Proteobacteria",1,1,"Phyla","RefSeq",0.359463442620397
"gcf_8112","Proteobacteria",1,1,"Phyla","MIBiG",0.883991187635907
"gcf_8115","Proteobacteria",1,1,"Phyla","RefSeq",0.291417002632134
"gcf_8115","Proteobacteria",1,1,"Phyla","MIBiG",0.595138498682522
"gcf_8119","Bacteroidota",1,1,"Phyla","RefSeq",0.317624693547313
"gcf_8119","Bacteroidota",1,1,"Phyla","MIBiG",0.734982804874147
"gcf_8120","Proteobacteria",1,1,"Phyla","RefSeq",0.530246135716673
"gcf_8120","Proteobacteria",1,1,"Phyla","MIBiG",0.667220837180139
"gcf_8122","Planctomycetota",1,1,"Phyla","RefSeq",0.378517015740378
"gcf_8122","Planctomycetota",1,1,"Phyla","MIBiG",0.518544445925223
"gcf_8123","Proteobacteria",2,1,"Phyla","RefSeq",0.376617248513061
"gcf_8123","Proteobacteria",2,1,"Phyla","MIBiG",0.39016904745843
"gcf_8124","Proteobacteria",1,1,"Phyla","RefSeq",0.27850991330062
"gcf_8124","Proteobacteria",1,1,"Phyla","MIBiG",0.747421589858639
"gcf_8125","Actinobacteriota",1,1,"Phyla","RefSeq",0.394784856221459
"gcf_8125","Actinobacteriota",1,1,"Phyla","MIBiG",0.578948717911335
"gcf_8126","Bacteroidota",1,1,"Phyla","RefSeq",0.29325153423875
"gcf_8126","Bacteroidota",1,1,"Phyla","MIBiG",0.48274631962352
"gcf_813","Verrucomicrobiota",3,1,"Phyla","RefSeq",0.494763377085791
"gcf_813","Verrucomicrobiota",3,1,"Phyla","MIBiG",0.693801046090135
"gcf_8132","Other phyla",1,1,"Phyla","RefSeq",0.360392474973202
"gcf_8132","Other phyla",1,1,"Phyla","MIBiG",0.55478968202298
"gcf_8133","Proteobacteria",1,1,"Phyla","RefSeq",0.356404097065162
"gcf_8133","Proteobacteria",1,1,"Phyla","MIBiG",0.579915974791597
"gcf_8134","Other phyla",1,1,"Phyla","RefSeq",0.451132853931917
"gcf_8134","Other phyla",1,1,"Phyla","MIBiG",0.597341971824327
"gcf_8136","Bacteroidota",1,1,"Phyla","RefSeq",0.267897274132497
"gcf_8136","Bacteroidota",1,1,"Phyla","MIBiG",0.512383495544999
"gcf_8138","Proteobacteria",1,1,"Phyla","RefSeq",1.11022302462516e-16
"gcf_8138","Proteobacteria",1,1,"Phyla","MIBiG",0.524317374929148
"gcf_8143","Other phyla",1,1,"Phyla","RefSeq",0.456082950891524
"gcf_8143","Other phyla",1,1,"Phyla","MIBiG",0.585873138902519
"gcf_8145","Proteobacteria",1,1,"Phyla","RefSeq",0
"gcf_8145","Proteobacteria",1,1,"Phyla","MIBiG",0.761501110212002
"gcf_8147","Proteobacteria",1,1,"Phyla","RefSeq",0.499895844181768
"gcf_8147","Proteobacteria",1,1,"Phyla","MIBiG",0.713404898616965
"gcf_8148","Proteobacteria",1,1,"Phyla","RefSeq",0.304907709594568
"gcf_8148","Proteobacteria",1,1,"Phyla","MIBiG",0.314972296459039
"gcf_8151","Bacteroidota",1,1,"Phyla","RefSeq",0.467224442115755
"gcf_8151","Bacteroidota",1,1,"Phyla","MIBiG",0.487558610462044
"gcf_8152","Proteobacteria",1,1,"Phyla","RefSeq",0.276617376566043
"gcf_8152","Proteobacteria",1,1,"Phyla","MIBiG",0.524165272147977
"gcf_8155","Planctomycetota",1,1,"Phyla","RefSeq",0.349682384540049
"gcf_8155","Planctomycetota",1,1,"Phyla","MIBiG",0.552363107107124
"gcf_8158","Bacteroidota",2,1,"Phyla","RefSeq",0.381291477770988
"gcf_8158","Bacteroidota",2,1,"Phyla","MIBiG",0.736925388811314
"gcf_816","Proteobacteria",3,1,"Phyla","RefSeq",0
"gcf_816","Proteobacteria",3,1,"Phyla","MIBiG",0.565216393509197
"gcf_8164","Bacteroidota",1,1,"Phyla","RefSeq",0.24992050617509
"gcf_8164","Bacteroidota",1,1,"Phyla","MIBiG",0.614691629906509
"gcf_8165","Proteobacteria",1,1,"Phyla","RefSeq",0.0148156338562221
"gcf_8165","Proteobacteria",1,1,"Phyla","MIBiG",0.656357325127974
"gcf_8166","Planctomycetota",3,1,"Phyla","RefSeq",0.221431133232889
"gcf_8166","Planctomycetota",3,1,"Phyla","MIBiG",0.379052691279168
"gcf_8169","Verrucomicrobiota",1,1,"Phyla","RefSeq",0.420675877978342
"gcf_8169","Verrucomicrobiota",1,1,"Phyla","MIBiG",0.648201227634854
"gcf_817","Proteobacteria",1,1,"Phyla","RefSeq",0.0417761806357436
"gcf_817","Proteobacteria",1,1,"Phyla","MIBiG",0.181061608767559
"gcf_8170","Proteobacteria",1,1,"Phyla","RefSeq",1.11022302462516e-16
"gcf_8170","Proteobacteria",1,1,"Phyla","MIBiG",0.335842944530135
"gcf_8174","Proteobacteria",2,1,"Phyla","RefSeq",0.00140449438202245
"gcf_8174","Proteobacteria",2,1,"Phyla","MIBiG",0.646822560206528
"gcf_8177","Proteobacteria",1,1,"Phyla","RefSeq",0.357353885281074
"gcf_8177","Proteobacteria",1,1,"Phyla","MIBiG",0.554444957306938
"gcf_818","Bacteroidota",2,1,"Phyla","RefSeq",0
"gcf_818","Bacteroidota",2,1,"Phyla","MIBiG",0.625621720733986
"gcf_8180","Planctomycetota",1,1,"Phyla","RefSeq",0.0823226926122193
"gcf_8180","Planctomycetota",1,1,"Phyla","MIBiG",0.41689878671149
"gcf_8184","Proteobacteria",1,1,"Phyla","RefSeq",0
"gcf_8184","Proteobacteria",1,1,"Phyla","MIBiG",0.675822719656499
"gcf_819","Cyanobacteria",1,1,"Phyla","RefSeq",0.0176894561730079
"gcf_819","Cyanobacteria",1,1,"Phyla","MIBiG",0.236564656181521
"gcf_8192","Actinobacteriota",1,1,"Phyla","RefSeq",0.29181284113042
"gcf_8192","Actinobacteriota",1,1,"Phyla","MIBiG",0.618301251226239
"gcf_8193","Proteobacteria",1,1,"Phyla","RefSeq",0
"gcf_8193","Proteobacteria",1,1,"Phyla","MIBiG",0.632763856189099
"gcf_8194","Actinobacteriota",1,1,"Phyla","RefSeq",0.482450830493234
"gcf_8194","Actinobacteriota",1,1,"Phyla","MIBiG",0.779942516500021
"gcf_8196","Proteobacteria",1,1,"Phyla","RefSeq",0.393222586348757
"gcf_8196","Proteobacteria",1,1,"Phyla","MIBiG",0.443682085952985
"gcf_8197","Planctomycetota",1,1,"Phyla","RefSeq",0.304836610634787
"gcf_8197","Planctomycetota",1,1,"Phyla","MIBiG",0.735648867009807
"gcf_8199","Bacteroidota",1,1,"Phyla","RefSeq",0
"gcf_8199","Bacteroidota",1,1,"Phyla","MIBiG",0.516862073422546
"gcf_82","Planctomycetota",1,1,"Phyla","RefSeq",0.386604384917852
"gcf_82","Planctomycetota",1,1,"Phyla","MIBiG",0.544781518523564
"gcf_820","Actinobacteriota",2,1,"Phyla","RefSeq",0.0736888786267629
"gcf_820","Actinobacteriota",2,1,"Phyla","MIBiG",0.457166666439635
"gcf_8200","Planctomycetota",1,1,"Phyla","RefSeq",0.162521809043921
"gcf_8200","Planctomycetota",1,1,"Phyla","MIBiG",0.569841500243094
"gcf_8201","Proteobacteria",1,1,"Phyla","RefSeq",0.315324538335951
"gcf_8201","Proteobacteria",1,1,"Phyla","MIBiG",0.771870627159306
"gcf_8206","Proteobacteria",1,1,"Phyla","RefSeq",0.130351732160583
"gcf_8206","Proteobacteria",1,1,"Phyla","MIBiG",0.681337921293262
"gcf_8207","Firmicutes",1,1,"Phyla","RefSeq",0
"gcf_8207","Firmicutes",1,1,"Phyla","MIBiG",0.518170416260392
"gcf_8208","Bacteroidota",1,1,"Phyla","RefSeq",0.371382624536775
"gcf_8208","Bacteroidota",1,1,"Phyla","MIBiG",0.753199242962197
"gcf_821","Other phyla",1,1,"Phyla","RefSeq",0.363094168293665
"gcf_821","Other phyla",1,1,"Phyla","MIBiG",0.635784320457658
"gcf_8211","Proteobacteria",1,1,"Phyla","RefSeq",3.33066907387547e-16
"gcf_8211","Proteobacteria",1,1,"Phyla","MIBiG",0.498070134076886
"gcf_8214","Proteobacteria",1,1,"Phyla","RefSeq",0.301719931987518
"gcf_8214","Proteobacteria",1,1,"Phyla","MIBiG",0.740875280343404
"gcf_8218","Bacteroidota",1,1,"Phyla","RefSeq",0.37780279806391
"gcf_8218","Bacteroidota",1,1,"Phyla","MIBiG",0.517472321296046
"gcf_822","Cyanobacteria",3,1,"Phyla","RefSeq",0.0432908181113151
"gcf_822","Cyanobacteria",3,1,"Phyla","MIBiG",0.661940384494025
"gcf_8220","Proteobacteria",1,1,"Phyla","RefSeq",0.463095142980282
"gcf_8220","Proteobacteria",1,1,"Phyla","MIBiG",0.834109766798572
"gcf_8222","Proteobacteria",1,1,"Phyla","RefSeq",2.22044604925031e-16
"gcf_8222","Proteobacteria",1,1,"Phyla","MIBiG",0.642705199494752
"gcf_8224","Verrucomicrobiota",1,1,"Phyla","RefSeq",0.303485840339612
"gcf_8224","Verrucomicrobiota",1,1,"Phyla","MIBiG",0.449030762463404
"gcf_8225","Verrucomicrobiota",1,1,"Phyla","RefSeq",0.301308621165866
"gcf_8225","Verrucomicrobiota",1,1,"Phyla","MIBiG",0.601866684729903
"gcf_8228","Proteobacteria",1,1,"Phyla","RefSeq",0.5907399402262
"gcf_8228","Proteobacteria",1,1,"Phyla","MIBiG",0.775486071556706
"gcf_8229","Proteobacteria",1,1,"Phyla","RefSeq",0.2
"gcf_8229","Proteobacteria",1,1,"Phyla","MIBiG",0.408853194667733
"gcf_823","Proteobacteria",1,1,"Phyla","RefSeq",0.300034177184309
"gcf_823","Proteobacteria",1,1,"Phyla","MIBiG",0.567930863406775
"gcf_8234","Bacteroidota",1,1,"Phyla","RefSeq",0
"gcf_8234","Bacteroidota",1,1,"Phyla","MIBiG",0.405623078024602
"gcf_8238","Actinobacteriota",1,1,"Phyla","RefSeq",0
"gcf_8238","Actinobacteriota",1,1,"Phyla","MIBiG",0.190972746033214
"gcf_824","Proteobacteria",16,0.941176470588235,"Phyla","RefSeq",0.0800985825862432
"gcf_824","Proteobacteria",16,0.941176470588235,"Phyla","MIBiG",0.20380902603843
"gcf_824","Verrucomicrobiota",1,0.0588235294117647,"Phyla","RefSeq",0.0800985825862432
"gcf_824","Verrucomicrobiota",1,0.0588235294117647,"Phyla","MIBiG",0.20380902603843
"gcf_8241","Proteobacteria",1,1,"Phyla","RefSeq",0.233162282676049
"gcf_8241","Proteobacteria",1,1,"Phyla","MIBiG",0.570381050154093
"gcf_8243","Proteobacteria",1,1,"Phyla","RefSeq",0.54467240564087
"gcf_8243","Proteobacteria",1,1,"Phyla","MIBiG",0.539113773731888
"gcf_8244","Proteobacteria",1,1,"Phyla","RefSeq",0.39644380337517
"gcf_8244","Proteobacteria",1,1,"Phyla","MIBiG",0.533103296094071
"gcf_8245","Thermoplasmatota",1,1,"Phyla","RefSeq",0.246214959959103
"gcf_8245","Thermoplasmatota",1,1,"Phyla","MIBiG",0.368762479902083
"gcf_8248","Proteobacteria",2,1,"Phyla","RefSeq",5.5511151231258e-17
"gcf_8248","Proteobacteria",2,1,"Phyla","MIBiG",0.337676154613242
"gcf_825","Proteobacteria",3,1,"Phyla","RefSeq",0.00729927007299273
"gcf_825","Proteobacteria",3,1,"Phyla","MIBiG",0.196846573351155
"gcf_8257","Proteobacteria",1,1,"Phyla","RefSeq",0
"gcf_8257","Proteobacteria",1,1,"Phyla","MIBiG",0.662816652753503
"gcf_826","Bacteroidota",1,1,"Phyla","RefSeq",0.290924397644745
"gcf_826","Bacteroidota",1,1,"Phyla","MIBiG",0.396531402250846
"gcf_8262","Proteobacteria",1,1,"Phyla","RefSeq",0.499814986117628
"gcf_8262","Proteobacteria",1,1,"Phyla","MIBiG",0.638452681638165
"gcf_8268","Proteobacteria",1,1,"Phyla","RefSeq",0.406748855033954
"gcf_8268","Proteobacteria",1,1,"Phyla","MIBiG",0.505793938385611
"gcf_827","Planctomycetota",1,0.333333333333333,"Phyla","RefSeq",0.153618852180877
"gcf_827","Planctomycetota",1,0.333333333333333,"Phyla","MIBiG",0.410779404717781
"gcf_827","Proteobacteria",2,0.666666666666667,"Phyla","RefSeq",0.153618852180877
"gcf_827","Proteobacteria",2,0.666666666666667,"Phyla","MIBiG",0.410779404717781
"gcf_8271","Proteobacteria",1,1,"Phyla","RefSeq",0.00260416666666652
"gcf_8271","Proteobacteria",1,1,"Phyla","MIBiG",0.615096860873821
"gcf_8275","Proteobacteria",1,1,"Phyla","RefSeq",0
"gcf_8275","Proteobacteria",1,1,"Phyla","MIBiG",0.729983558825258
"gcf_8276","Chloroflexota",1,1,"Phyla","RefSeq",0.501821771848239
"gcf_8276","Chloroflexota",1,1,"Phyla","MIBiG",0.678037605805579
"gcf_8277","Cyanobacteria",1,1,"Phyla","RefSeq",0.249399279038654
"gcf_8277","Cyanobacteria",1,1,"Phyla","MIBiG",0.578649514199808
"gcf_8279","Proteobacteria",1,1,"Phyla","RefSeq",0.5810899474662
"gcf_8279","Proteobacteria",1,1,"Phyla","MIBiG",0.610467518976824
"gcf_828","Bacteroidota",1,1,"Phyla","RefSeq",0
"gcf_828","Bacteroidota",1,1,"Phyla","MIBiG",0.463787701101883
"gcf_8281","Cyanobacteria",1,1,"Phyla","RefSeq",0
"gcf_8281","Cyanobacteria",1,1,"Phyla","MIBiG",0.699182215126822
"gcf_8285","Proteobacteria",1,1,"Phyla","RefSeq",0.382933722299581
"gcf_8285","Proteobacteria",1,1,"Phyla","MIBiG",0.568600113544367
"gcf_8289","Proteobacteria",1,1,"Phyla","RefSeq",4.44089209850063e-16
"gcf_8289","Proteobacteria",1,1,"Phyla","MIBiG",0.691652103791787
"gcf_829","Bacteroidota",1,1,"Phyla","RefSeq",0.306669028048298
"gcf_829","Bacteroidota",1,1,"Phyla","MIBiG",0.317096500702952
"gcf_8290","Proteobacteria",1,1,"Phyla","RefSeq",0.206547874704532
"gcf_8290","Proteobacteria",1,1,"Phyla","MIBiG",0.245755940754769
"gcf_8303","Cyanobacteria",1,1,"Phyla","RefSeq",0.0144927536231885
"gcf_8303","Cyanobacteria",1,1,"Phyla","MIBiG",0.58637554579938
"gcf_8306","Other phyla",2,1,"Phyla","RefSeq",0.181718685083198
"gcf_8306","Other phyla",2,1,"Phyla","MIBiG",0.623389387893955
"gcf_8307","Proteobacteria",1,1,"Phyla","RefSeq",1.11022302462516e-16
"gcf_8307","Proteobacteria",1,1,"Phyla","MIBiG",0.460259390050495
"gcf_831","Proteobacteria",1,1,"Phyla","RefSeq",0.269477333454578
"gcf_831","Proteobacteria",1,1,"Phyla","MIBiG",0.375036232934318
"gcf_8317","Proteobacteria",1,1,"Phyla","RefSeq",1.11022302462516e-16
"gcf_8317","Proteobacteria",1,1,"Phyla","MIBiG",0.211476273921742
"gcf_8318","Proteobacteria",1,1,"Phyla","RefSeq",0.118907647189516
"gcf_8318","Proteobacteria",1,1,"Phyla","MIBiG",0.527281039975364
"gcf_832","Actinobacteriota",1,1,"Phyla","RefSeq",0
"gcf_832","Actinobacteriota",1,1,"Phyla","MIBiG",0.407669336457024
"gcf_8320","Actinobacteriota",1,1,"Phyla","RefSeq",0
"gcf_8320","Actinobacteriota",1,1,"Phyla","MIBiG",0.512604282791859
"gcf_8321","Proteobacteria",1,1,"Phyla","RefSeq",0.00549450549450536
"gcf_8321","Proteobacteria",1,1,"Phyla","MIBiG",0.525830083416438
"gcf_8327","Proteobacteria",1,1,"Phyla","RefSeq",0.248606713109107
"gcf_8327","Proteobacteria",1,1,"Phyla","MIBiG",0.756860875508964
"gcf_8328","Proteobacteria",1,1,"Phyla","RefSeq",3.33066907387547e-16
"gcf_8328","Proteobacteria",1,1,"Phyla","MIBiG",0.309681415866527
"gcf_833","Proteobacteria",1,0.333333333333333,"Phyla","RefSeq",0.115172163381414
"gcf_833","Proteobacteria",1,0.333333333333333,"Phyla","MIBiG",0.174935256674307
"gcf_833","Verrucomicrobiota",2,0.666666666666667,"Phyla","RefSeq",0.115172163381414
"gcf_833","Verrucomicrobiota",2,0.666666666666667,"Phyla","MIBiG",0.174935256674307
"gcf_8331","Proteobacteria",1,1,"Phyla","RefSeq",0
"gcf_8331","Proteobacteria",1,1,"Phyla","MIBiG",0.327479172099933
"gcf_8337","Proteobacteria",1,1,"Phyla","RefSeq",2.22044604925031e-16
"gcf_8337","Proteobacteria",1,1,"Phyla","MIBiG",0.39181019425336
"gcf_8338","Other phyla",1,1,"Phyla","RefSeq",0.341613205277902
"gcf_8338","Other phyla",1,1,"Phyla","MIBiG",0.680038904903889
"gcf_8340","Chloroflexota",2,1,"Phyla","RefSeq",0.423023681314505
"gcf_8340","Chloroflexota",2,1,"Phyla","MIBiG",0.642156610585798
"gcf_8342","Cyanobacteria",1,1,"Phyla","RefSeq",2.22044604925031e-16
"gcf_8342","Cyanobacteria",1,1,"Phyla","MIBiG",0.388224709678502
"gcf_8343","Other phyla",1,1,"Phyla","RefSeq",0.457452795588252
"gcf_8343","Other phyla",1,1,"Phyla","MIBiG",0.542434147508242
"gcf_8345","Proteobacteria",1,1,"Phyla","RefSeq",2.22044604925031e-16
"gcf_8345","Proteobacteria",1,1,"Phyla","MIBiG",0.762420352237288
"gcf_8348","Bacteroidota",1,1,"Phyla","RefSeq",0
"gcf_8348","Bacteroidota",1,1,"Phyla","MIBiG",0.506562111279707
"gcf_835","Thermoplasmatota",4,1,"Phyla","RefSeq",0.194267043859582
"gcf_835","Thermoplasmatota",4,1,"Phyla","MIBiG",0.513868087035731
"gcf_8354","Other phyla",1,1,"Phyla","RefSeq",0.272857900968519
"gcf_8354","Other phyla",1,1,"Phyla","MIBiG",0.691485051735321
"gcf_8361","Proteobacteria",1,1,"Phyla","RefSeq",0.478589506509229
"gcf_8361","Proteobacteria",1,1,"Phyla","MIBiG",0.534657841924204
"gcf_8366","Chloroflexota",1,1,"Phyla","RefSeq",0.313340011055938
"gcf_8366","Chloroflexota",1,1,"Phyla","MIBiG",0.459938275132678
"gcf_8369","Proteobacteria",1,1,"Phyla","RefSeq",0.00239231678245266
"gcf_8369","Proteobacteria",1,1,"Phyla","MIBiG",0.464922447154871
"gcf_838","Chloroflexota",4,1,"Phyla","RefSeq",0.341858320676962
"gcf_838","Chloroflexota",4,1,"Phyla","MIBiG",0.616289816226624
"gcf_8380","Proteobacteria",1,1,"Phyla","RefSeq",0.321767001687473
"gcf_8380","Proteobacteria",1,1,"Phyla","MIBiG",0.675822719656499
"gcf_8384","Other phyla",1,1,"Phyla","RefSeq",0.339225169499188
"gcf_8384","Other phyla",1,1,"Phyla","MIBiG",0.773472873325473
"gcf_8388","Proteobacteria",1,1,"Phyla","RefSeq",0.172464614161536
"gcf_8388","Proteobacteria",1,1,"Phyla","MIBiG",0.612701665379258
"gcf_8389","Actinobacteriota",1,1,"Phyla","RefSeq",0.413839351876747
"gcf_8389","Actinobacteriota",1,1,"Phyla","MIBiG",0.910566113440305
"gcf_839","Bacteroidota",2,1,"Phyla","RefSeq",0.14840012113616
"gcf_839","Bacteroidota",2,1,"Phyla","MIBiG",0.407169863584163
"gcf_8397","Cyanobacteria",1,1,"Phyla","RefSeq",0.309243388302439
"gcf_8397","Cyanobacteria",1,1,"Phyla","MIBiG",0.797046972552478
"gcf_84","Proteobacteria",1,1,"Phyla","RefSeq",0.348771927476112
"gcf_84","Proteobacteria",1,1,"Phyla","MIBiG",0.444234607260434
"gcf_840","Proteobacteria",1,1,"Phyla","RefSeq",0.381614884500229
"gcf_840","Proteobacteria",1,1,"Phyla","MIBiG",0.641580665315534
"gcf_8401","Bacteroidota",1,1,"Phyla","RefSeq",0
"gcf_8401","Bacteroidota",1,1,"Phyla","MIBiG",0.50019616548862
"gcf_8407","Proteobacteria",1,1,"Phyla","RefSeq",2.22044604925031e-16
"gcf_8407","Proteobacteria",1,1,"Phyla","MIBiG",0.631360318153477
"gcf_8408","Other phyla",1,1,"Phyla","RefSeq",0.248665069018506
"gcf_8408","Other phyla",1,1,"Phyla","MIBiG",0.241160540064358
"gcf_841","Proteobacteria",2,1,"Phyla","RefSeq",0.331402346862114
"gcf_841","Proteobacteria",2,1,"Phyla","MIBiG",0.445766787380063
"gcf_8414","Planctomycetota",1,1,"Phyla","RefSeq",0.529106892271074
"gcf_8414","Planctomycetota",1,1,"Phyla","MIBiG",0.690152725315122
"gcf_8416","Proteobacteria",1,1,"Phyla","RefSeq",4.44089209850063e-16
"gcf_8416","Proteobacteria",1,1,"Phyla","MIBiG",0.581348227484639
"gcf_8429","Proteobacteria",1,1,"Phyla","RefSeq",0.010118304133226
"gcf_8429","Proteobacteria",1,1,"Phyla","MIBiG",0.439941416443815
"gcf_8431","Other phyla",1,1,"Phyla","RefSeq",0.527815033456269
"gcf_8431","Other phyla",1,1,"Phyla","MIBiG",0.577782271718298
"gcf_8437","Other phyla",1,1,"Phyla","RefSeq",0
"gcf_8437","Other phyla",1,1,"Phyla","MIBiG",0.525339011339492
"gcf_8439","Proteobacteria",1,1,"Phyla","RefSeq",0.12691953995848
"gcf_8439","Proteobacteria",1,1,"Phyla","MIBiG",0.605412462886776
"gcf_844","Proteobacteria",1,1,"Phyla","RefSeq",0.390148076190143
"gcf_844","Proteobacteria",1,1,"Phyla","MIBiG",0.691607260077713
"gcf_8440","Bacteroidota",1,1,"Phyla","RefSeq",0.242698051192474
